T,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_pos_degree,waist_vel,c_pitch_pos,c_pitch_vel,Fr,Fb,wheel_torque,waist_torque
30.938, -3.16438, 0.00752508, 0, 0, -2.35, -174.805, -250, -0.525899, 30.2177, 2.22, 0, 0, 0
30.939, -3.16437, 0.00766204, 0, 0, -2.35, -174.805, -250, -0.525891, 30.2178, 2.22, 0, 0, 0
30.94, -3.16437, 0.00772273, 0, 0, -2.35, -174.805, -250, -0.525887, 30.2179, 2.22, 0, 0, 0
30.941, -3.16437, 0.00774963, 0, 0, -2.35, -174.805, -250, -0.525885, 30.2179, 2.22, 0, 0, 0
30.943, -3.16435, 0.00798286, 0, 0, -2.35, -174.805, -250, -0.525867, 30.2181, 2.22, 0, 0, 0
30.945, -3.16434, 0.00808621, 0, 0, -2.35, -174.805, -250, -0.525859, 30.2183, 2.22, 0, 0, 0
30.946, -3.16432, 0.00868908, 0, 0, -2.35, -174.805, -250, -0.525836, 30.2189, 2.22, 0, 0, 0
30.947, -3.16431, 0.00895623, 0, 0, -2.35, -174.805, -250, -0.525826, 30.2191, 2.22, 0, 0, 0
30.949, -3.16431, 0.00907461, 0, 0, -2.35, -174.805, -250, -0.525821, 30.2192, 2.22, 0, 0, 0
30.951, -3.16428, 0.0109081, 0, 0, -2.35, -174.805, -250, -0.525794, 30.2211, 2.22, 0, 0, 0
30.953, -3.16427, 0.0117205, 0, 0, -2.35, -174.805, -250, -0.525781, 30.2219, 2.22, 0, 0, 0
30.955, -3.16423, 0.0117085, 0, 0, -2.35, -174.805, -250, -0.52575, 30.2219, 2.22, 0, 0, 0
30.957, -3.16422, 0.0117032, 0, 0, -2.35, -174.805, -250, -0.525737, 30.2219, 2.22, 0, 0, 0
30.959, -3.16419, 0.0123686, 0, 0, -2.35, -174.805, -250, -0.525701, 30.2225, 2.22, 0, 0, 0
30.961, -3.16417, 0.0126634, 0, 0, -2.35, -174.805, -250, -0.525686, 30.2228, 2.22, 0, 0, 0
30.963, -3.16413, 0.0139062, 0, 0, -2.35, -174.805, -250, -0.525648, 30.2241, 2.22, 0, 0, 0
30.965, -3.16411, 0.014457, 0, 0, -2.35, -174.805, -250, -0.525631, 30.2246, 2.22, 0, 0, 0
30.967, -3.16407, 0.0151109, 0, 0, -2.35, -174.805, -250, -0.525589, 30.2253, 2.22, 0, 0, 0
30.969, -3.16405, 0.0154007, 0, 0, -2.35, -174.805, -250, -0.525571, 30.2256, 2.22, 0, 0, 0
30.971, -3.16401, 0.0154163, 0, 0, -2.35, -174.805, -250, -0.525528, 30.2256, 2.22, 0, 0, 0
30.973, -3.16399, 0.0154232, 0, 0, -2.35, -174.805, -250, -0.525509, 30.2256, 2.22, 0, 0, 0
30.975, -3.16395, 0.0160205, 0, 0, -2.35, -174.805, -250, -0.525463, 30.2262, 2.22, 0, 0, 0
30.977, -3.16393, 0.0162851, 0, 0, -2.35, -174.805, -250, -0.525442, 30.2265, 2.22, 0, 0, 0
30.979, -3.16388, 0.0172552, 0, 0, -2.35, -174.805, -250, -0.525395, 30.2274, 2.22, 0, 0, 0
30.981, -3.16386, 0.0176851, 0, 0, -2.35, -174.805, -250, -0.525374, 30.2279, 2.22, 0, 0, 0
30.984, -3.16381, 0.0192484, 0, 0, -2.35, -174.805, -250, -0.525321, 30.2294, 2.22, 0, 0, 0
30.987, -3.16379, 0.0202005, 0, 0, -2.35, -174.805, -250, -0.525308, 30.2304, 2.22, 0, 0, 0
30.989, -3.16379, 0.0206224, 0, 0, -2.35, -174.805, -250, -0.525302, 30.2308, 2.22, 0, 0, 0
30.991, -3.16374, 0.0204369, 0, 0, -2.35, -174.805, -250, -0.525252, 30.2306, 2.22, 0, 0, 0
30.993, -3.16371, 0.0203546, 0, 0, -2.35, -174.805, -250, -0.52523, 30.2305, 2.22, 0, 0, 0
30.995, -3.16365, 0.0215049, 0, 0, -2.35, -174.805, -250, -0.525171, 30.2317, 2.22, 0, 0, 0
30.997, -3.16363, 0.0220146, 0, 0, -2.35, -174.805, -250, -0.525144, 30.2322, 2.22, 0, 0, 0
30.999, -3.16356, 0.0239848, 0, 0, -2.35, -174.805, -250, -0.525079, 30.2342, 2.22, 0, 0, 0
31.001, -3.16353, 0.0248579, 0, 0, -2.35, -174.805, -250, -0.52505, 30.235, 2.22, 0, 0, 0
31.003, -3.16346, 0.0251699, 0, 0, -2.35, -174.805, -250, -0.52498, 30.2353, 2.22, 0, 0, 0
31.005, -3.16343, 0.0253082, 0, 0, -2.35, -174.805, -250, -0.52495, 30.2355, 2.22, 0, 0, 0
31.007, -3.16336, 0.0255549, 0, 0, -2.35, -174.805, -250, -0.524878, 30.2357, 2.22, 0, 0, 0
31.009, -3.16333, 0.0256643, 0, 0, -2.35, -174.805, -250, -0.524847, 30.2358, 2.22, 0, 0, 0
31.011, -3.16326, 0.0266774, 0, 0, -2.35, -174.805, -250, -0.524773, 30.2368, 2.22, 0, 0, 0
31.013, -3.16322, 0.0271263, 0, 0, -2.35, -174.805, -250, -0.52474, 30.2373, 2.22, 0, 0, 0
31.015, -3.16315, 0.0280664, 0, 0, -2.35, -174.805, -250, -0.524665, 30.2382, 2.22, 0, 0, 0
31.017, -3.16312, 0.0284829, 0, 0, -2.35, -174.805, -250, -0.524631, 30.2386, 2.22, 0, 0, 0
31.019, -3.16302, 0.0286302, 0, 0, -2.35, -174.805, -250, -0.524536, 30.2388, 2.22, 0, 0, 0
31.021, -3.16298, 0.0286955, 0, 0, -2.35, -174.805, -250, -0.524495, 30.2389, 2.22, 0, 0, 0
31.023, -3.16289, 0.0299876, 0, 0, -2.35, -174.805, -250, -0.524408, 30.2402, 2.22, 0, 0, 0
31.025, -3.16285, 0.0305602, 0, 0, -2.35, -174.805, -250, -0.52437, 30.2407, 2.22, 0, 0, 0
31.027, -3.16277, 0.0321486, 0, 0, -2.35, -174.805, -250, -0.524282, 30.2423, 2.22, 0, 0, 0
31.029, -3.16273, 0.0328524, 0, 0, -2.35, -174.805, -250, -0.524243, 30.243, 2.22, 0, 0, 0
31.031, -3.16264, 0.0331273, 0, 0, -2.35, -174.805, -250, -0.524151, 30.2433, 2.22, 0, 0, 0
31.033, -3.16259, 0.0332491, 0, 0, -2.35, -174.805, -250, -0.52411, 30.2434, 2.22, 0, 0, 0
31.035, -3.1625, 0.0331905, 0, 0, -2.35, -174.805, -250, -0.524021, 30.2434, 2.22, 0, 0, 0
31.037, -3.16247, 0.0331645, 0, 0, -2.35, -174.805, -250, -0.523981, 30.2433, 2.22, 0, 0, 0
31.039, -3.16237, 0.0346733, 0, 0, -2.35, -174.805, -250, -0.523884, 30.2448, 2.22, 0, 0, 0
31.041, -3.16232, 0.0353419, 0, 0, -2.35, -174.805, -250, -0.523841, 30.2455, 2.22, 0, 0, 0
31.043, -3.16223, 0.0351188, 0, 0, -2.35, -174.805, -250, -0.523744, 30.2453, 2.22, 0, 0, 0
31.045, -3.16219, 0.0350199, 0, 0, -2.35, -174.805, -250, -0.523702, 30.2452, 2.22, 0, 0, 0
31.047, -3.16209, 0.0366448, 0, 0, -2.35, -174.805, -250, -0.523602, 30.2468, 2.22, 0, 0, 0
31.049, -3.16204, 0.0373649, 0, 0, -2.35, -174.805, -250, -0.523557, 30.2475, 2.22, 0, 0, 0
31.051, -3.16194, 0.037982, 0, 0, -2.35, -174.805, -250, -0.523453, 30.2481, 2.22, 0, 0, 0
31.053, -3.16189, 0.0382555, 0, 0, -2.35, -174.805, -250, -0.523407, 30.2484, 2.22, 0, 0, 0
31.055, -3.16178, 0.0391178, 0, 0, -2.35, -174.805, -250, -0.523299, 30.2493, 2.22, 0, 0, 0
31.057, -3.16174, 0.0395, 0, 0, -2.35, -174.805, -250, -0.523252, 30.2497, 2.22, 0, 0, 0
31.059, -3.16163, 0.0401155, 0, 0, -2.35, -174.805, -250, -0.523143, 30.2503, 2.22, 0, 0, 0
31.061, -3.16158, 0.0403883, 0, 0, -2.35, -174.805, -250, -0.523095, 30.2506, 2.22, 0, 0, 0
31.063, -3.16147, 0.0400268, 0, 0, -2.35, -174.805, -250, -0.522984, 30.2502, 2.22, 0, 0, 0
31.065, -3.16142, 0.0398666, 0, 0, -2.35, -174.805, -250, -0.522935, 30.25, 2.22, 0, 0, 0
31.067, -3.16137, 0.0400549, 0, 0, -2.35, -174.805, -250, -0.522886, 30.2502, 2.22, 0, 0, 0
31.069, -3.16135, 0.0401384, 0, 0, -2.35, -174.805, -250, -0.522864, 30.2503, 2.22, 0, 0, 0
31.071, -3.16125, 0.0411398, 0, 0, -2.35, -174.805, -250, -0.522762, 30.2513, 2.22, 0, 0, 0
31.073, -3.1612, 0.0415835, 0, 0, -2.35, -174.805, -250, -0.522717, 30.2518, 2.22, 0, 0, 0
31.076, -3.16109, 0.0410757, 0, 0, -2.35, -174.805, -250, -0.522604, 30.2512, 2.22, 0, 0, 0
31.079, -3.16095, 0.0422228, 0, 0, -2.35, -174.805, -250, -0.522461, 30.2524, 2.22, 0, 0, 0
31.081, -3.16088, 0.0427311, 0, 0, -2.35, -174.805, -250, -0.522398, 30.2529, 2.22, 0, 0, 0
31.083, -3.16076, 0.0424758, 0, 0, -2.35, -174.805, -250, -0.522275, 30.2526, 2.22, 0, 0, 0
31.085, -3.1607, 0.0423627, 0, 0, -2.35, -174.805, -250, -0.52222, 30.2525, 2.22, 0, 0, 0
31.087, -3.16068, 0.0423125, 0, 0, -2.35, -174.805, -250, -0.522196, 30.2525, 2.22, 0, 0, 0
31.089, -3.16057, 0.0431809, 0, 0, -2.35, -174.805, -250, -0.522088, 30.2533, 2.22, 0, 0, 0
31.091, -3.16043, 0.0441203, 0, 0, -2.35, -174.805, -250, -0.521944, 30.2543, 2.22, 0, 0, 0
31.094, -3.16036, 0.0445367, 0, 0, -2.35, -174.805, -250, -0.52188, 30.2547, 2.22, 0, 0, 0
31.097, -3.16024, 0.0444984, 0, 0, -2.35, -174.805, -250, -0.521752, 30.2547, 2.22, 0, 0, 0
31.1, -3.16008, 0.0439985, 0, 0, -2.35, -174.805, -250, -0.521598, 30.2542, 2.22, 0, 0, 0
31.102, -3.15989, 0.0442215, 0, 0, -2.35, -174.805, -250, -0.521406, 30.2544, 2.22, 0, 0, 0
31.104, -3.15981, 0.0443203, 0, 0, -2.35, -174.805, -250, -0.521321, 30.2545, 2.22, 0, 0, 0
31.106, -3.15967, 0.0449219, 0, 0, -2.35, -174.805, -250, -0.521182, 30.2551, 2.22, 0, 0, 0
31.108, -3.1596, 0.0451885, 0, 0, -2.35, -174.805, -250, -0.521121, 30.2554, 2.22, 0, 0, 0
31.11, -3.15948, 0.045456, 0, 0, -2.35, -174.805, -250, -0.520994, 30.2556, 2.22, 0, 0, 0
31.112, -3.15942, 0.0455746, 0, 0, -2.35, -174.805, -250, -0.520938, 30.2557, 2.22, 0, 0, 0
31.114, -3.1593, 0.0456644, 0, 0, -2.35, -174.805, -250, -0.520812, 30.2558, 2.22, 0, 0, 0
31.116, -3.15924, 0.0457042, 0, 0, -2.35, -174.805, -250, -0.520757, 30.2559, 2.22, 0, 0, 0
31.118, -3.15922, 0.0457219, 0, 0, -2.35, -174.805, -250, -0.520732, 30.2559, 2.22, 0, 0, 0
31.12, -3.15911, 0.0457652, 0, 0, -2.35, -174.805, -250, -0.520622, 30.2559, 2.22, 0, 0, 0
31.122, -3.15896, 0.0455239, 0, 0, -2.35, -174.805, -250, -0.520474, 30.2557, 2.22, 0, 0, 0
31.124, -3.15889, 0.0454169, 0, 0, -2.35, -174.805, -250, -0.520408, 30.2556, 2.22, 0, 0, 0
31.126, -3.15886, 0.0453696, 0, 0, -2.35, -174.805, -250, -0.520378, 30.2555, 2.22, 0, 0, 0
31.128, -3.15875, 0.0458304, 0, 0, -2.35, -174.805, -250, -0.520265, 30.256, 2.22, 0, 0, 0
31.13, -3.1587, 0.0460346, 0, 0, -2.35, -174.805, -250, -0.520215, 30.2562, 2.22, 0, 0, 0
31.131, -3.15858, 0.0441985, 0, 0, -2.35, -174.805, -250, -0.520096, 30.2544, 2.22, 0, 0, 0
31.132, -3.15853, 0.0433849, 0, 0, -2.35, -174.805, -250, -0.520043, 30.2536, 2.22, 0, 0, 0
31.133, -3.1585, 0.0430244, 0, 0, -2.35, -174.805, -250, -0.52002, 30.2532, 2.22, 0, 0, 0
31.134, -3.1584, 0.0437923, 0, 0, -2.35, -174.805, -250, -0.519911, 30.254, 2.22, 0, 0, 0
31.136, -3.15835, 0.0441326, 0, 0, -2.35, -174.805, -250, -0.519863, 30.2543, 2.22, 0, 0, 0
31.138, -3.15833, 0.0442834, 0, 0, -2.35, -174.805, -250, -0.519842, 30.2545, 2.22, 0, 0, 0
31.14, -3.15822, 0.0441281, 0, 0, -2.35, -174.805, -250, -0.519734, 30.2543, 2.22, 0, 0, 0
31.141, -3.15817, 0.0440593, 0, 0, -2.35, -174.805, -250, -0.519687, 30.2542, 2.22, 0, 0, 0
31.142, -3.15805, 0.0432129, 0, 0, -2.35, -174.805, -250, -0.519569, 30.2534, 2.22, 0, 0, 0
31.143, -3.158, 0.0428379, 0, 0, -2.35, -174.805, -250, -0.519517, 30.253, 2.22, 0, 0, 0
31.144, -3.15798, 0.0426716, 0, 0, -2.35, -174.805, -250, -0.519494, 30.2528, 2.22, 0, 0, 0
31.145, -3.15797, 0.042598, 0, 0, -2.35, -174.805, -250, -0.519484, 30.2528, 2.22, 0, 0, 0
31.146, -3.15791, 0.0433072, 0, 0, -2.35, -174.805, -250, -0.519427, 30.2535, 2.22, 0, 0, 0
31.147, -3.15789, 0.0436215, 0, 0, -2.35, -174.805, -250, -0.519402, 30.2538, 2.22, 0, 0, 0
31.148, -3.15787, 0.0437608, 0, 0, -2.35, -174.805, -250, -0.519391, 30.2539, 2.22, 0, 0, 0
31.149, -3.15787, 0.0438225, 0, 0, -2.35, -174.805, -250, -0.519386, 30.254, 2.22, 0, 0, 0
31.15, -3.15777, 0.0432945, 0, 0, -2.35, -174.805, -250, -0.519289, 30.2535, 2.22, 0, 0, 0
31.151, -3.15773, 0.0430605, 0, 0, -2.35, -174.805, -250, -0.519246, 30.2532, 2.22, 0, 0, 0
31.152, -3.15771, 0.0429568, 0, 0, -2.35, -174.805, -250, -0.519227, 30.2531, 2.22, 0, 0, 0
31.153, -3.1577, 0.0429109, 0, 0, -2.35, -174.805, -250, -0.519218, 30.2531, 2.22, 0, 0, 0
31.154, -3.15761, 0.0417769, 0, 0, -2.35, -174.805, -250, -0.519124, 30.2519, 2.22, 0, 0, 0
31.155, -3.15757, 0.0412744, 0, 0, -2.35, -174.805, -250, -0.519082, 30.2514, 2.22, 0, 0, 0
31.156, -3.15755, 0.0410518, 0, 0, -2.35, -174.805, -250, -0.519063, 30.2512, 2.22, 0, 0, 0
31.157, -3.15754, 0.0409531, 0, 0, -2.35, -174.805, -250, -0.519055, 30.2511, 2.22, 0, 0, 0
31.158, -3.15744, 0.0409847, 0, 0, -2.35, -174.805, -250, -0.51896, 30.2512, 2.22, 0, 0, 0
31.159, -3.1574, 0.0409987, 0, 0, -2.35, -174.805, -250, -0.518918, 30.2512, 2.22, 0, 0, 0
31.16, -3.15738, 0.0410049, 0, 0, -2.35, -174.805, -250, -0.518899, 30.2512, 2.22, 0, 0, 0
31.161, -3.15738, 0.0410076, 0, 0, -2.35, -174.805, -250, -0.518891, 30.2512, 2.22, 0, 0, 0
31.162, -3.15728, 0.0410846, 0, 0, -2.35, -174.805, -250, -0.518796, 30.2513, 2.22, 0, 0, 0
31.163, -3.15724, 0.0411186, 0, 0, -2.35, -174.805, -250, -0.518754, 30.2513, 2.22, 0, 0, 0
31.164, -3.15722, 0.0411338, 0, 0, -2.35, -174.805, -250, -0.518736, 30.2513, 2.22, 0, 0, 0
31.165, -3.15721, 0.0411405, 0, 0, -2.35, -174.805, -250, -0.518727, 30.2513, 2.22, 0, 0, 0
31.166, -3.15712, 0.040438, 0, 0, -2.35, -174.805, -250, -0.518636, 30.2506, 2.22, 0, 0, 0
31.171, -3.15699, 0.0392364, 0, 0, -2.35, -174.805, -250, -0.51851, 30.2494, 2.22, 0, 0, 0
31.172, -3.15694, 0.0387039, 0, 0, -2.35, -174.805, -250, -0.518454, 30.2489, 2.22, 0, 0, 0
31.173, -3.15691, 0.0384679, 0, 0, -2.35, -174.805, -250, -0.518429, 30.2486, 2.22, 0, 0, 0
31.174, -3.15682, 0.0382518, 0, 0, -2.35, -174.805, -250, -0.518334, 30.2484, 2.22, 0, 0, 0
31.175, -3.15678, 0.038156, 0, 0, -2.35, -174.805, -250, -0.518292, 30.2483, 2.22, 0, 0, 0
31.176, -3.15676, 0.0381135, 0, 0, -2.35, -174.805, -250, -0.518274, 30.2483, 2.22, 0, 0, 0
31.177, -3.15675, 0.0380947, 0, 0, -2.35, -174.805, -250, -0.518265, 30.2483, 2.22, 0, 0, 0
31.178, -3.15666, 0.0380119, 0, 0, -2.35, -174.805, -250, -0.518179, 30.2482, 2.22, 0, 0, 0
31.179, -3.15662, 0.0379752, 0, 0, -2.35, -174.805, -250, -0.51814, 30.2481, 2.22, 0, 0, 0
31.18, -3.15661, 0.037959, 0, 0, -2.35, -174.805, -250, -0.518123, 30.2481, 2.22, 0, 0, 0
31.181, -3.1566, 0.0379518, 0, 0, -2.35, -174.805, -250, -0.518116, 30.2481, 2.22, 0, 0, 0
31.182, -3.15649, 0.0372935, 0, 0, -2.35, -174.805, -250, -0.51801, 30.2475, 2.22, 0, 0, 0
31.183, -3.15645, 0.0370018, 0, 0, -2.35, -174.805, -250, -0.517963, 30.2472, 2.22, 0, 0, 0
31.184, -3.15643, 0.0368725, 0, 0, -2.35, -174.805, -250, -0.517943, 30.247, 2.22, 0, 0, 0
31.185, -3.15642, 0.0368153, 0, 0, -2.35, -174.805, -250, -0.517934, 30.247, 2.22, 0, 0, 0
31.186, -3.15633, 0.036333, 0, 0, -2.35, -174.805, -250, -0.51785, 30.2465, 2.22, 0, 0, 0
31.187, -3.1563, 0.0361192, 0, 0, -2.35, -174.805, -250, -0.517813, 30.2463, 2.22, 0, 0, 0
31.188, -3.15628, 0.0360245, 0, 0, -2.35, -174.805, -250, -0.517796, 30.2462, 2.22, 0, 0, 0
31.189, -3.15627, 0.0359826, 0, 0, -2.35, -174.805, -250, -0.517789, 30.2461, 2.22, 0, 0, 0
31.19, -3.1562, 0.0347032, 0, 0, -2.35, -174.805, -250, -0.517711, 30.2449, 2.22, 0, 0, 0
31.191, -3.15616, 0.0341363, 0, 0, -2.35, -174.805, -250, -0.517677, 30.2443, 2.22, 0, 0, 0
31.192, -3.15615, 0.0338851, 0, 0, -2.35, -174.805, -250, -0.517662, 30.2441, 2.22, 0, 0, 0
31.193, -3.15614, 0.0337738, 0, 0, -2.35, -174.805, -250, -0.517655, 30.2439, 2.22, 0, 0, 0
31.194, -3.15606, 0.0335007, 0, 0, -2.35, -174.805, -250, -0.517578, 30.2437, 2.22, 0, 0, 0
31.195, -3.15603, 0.0333796, 0, 0, -2.35, -174.805, -250, -0.517543, 30.2435, 2.22, 0, 0, 0
31.196, -3.15601, 0.033326, 0, 0, -2.35, -174.805, -250, -0.517528, 30.2435, 2.22, 0, 0, 0
31.197, -3.15601, 0.0333023, 0, 0, -2.35, -174.805, -250, -0.517521, 30.2435, 2.22, 0, 0, 0
31.198, -3.15593, 0.0324404, 0, 0, -2.35, -174.805, -250, -0.517448, 30.2426, 2.22, 0, 0, 0
31.199, -3.1559, 0.0320584, 0, 0, -2.35, -174.805, -250, -0.517415, 30.2422, 2.22, 0, 0, 0
31.2, -3.15589, 0.0318892, 0, 0, -2.35, -174.805, -250, -0.517401, 30.2421, 2.22, 0, 0, 0
31.201, -3.15588, 0.0318142, 0, 0, -2.35, -174.805, -250, -0.517394, 30.242, 2.22, 0, 0, 0
31.202, -3.1558, 0.0317061, 0, 0, -2.35, -174.805, -250, -0.517321, 30.2419, 2.22, 0, 0, 0
31.203, -3.15577, 0.0316582, 0, 0, -2.35, -174.805, -250, -0.517288, 30.2418, 2.22, 0, 0, 0
31.204, -3.15576, 0.031637, 0, 0, -2.35, -174.805, -250, -0.517273, 30.2418, 2.22, 0, 0, 0
31.205, -3.15575, 0.0316276, 0, 0, -2.35, -174.805, -250, -0.517267, 30.2418, 2.22, 0, 0, 0
31.206, -3.15568, 0.0305857, 0, 0, -2.35, -174.805, -250, -0.517198, 30.2408, 2.22, 0, 0, 0
31.207, -3.15565, 0.030124, 0, 0, -2.35, -174.805, -250, -0.517167, 30.2403, 2.22, 0, 0, 0
31.208, -3.15564, 0.0299194, 0, 0, -2.35, -174.805, -250, -0.517154, 30.2401, 2.22, 0, 0, 0
31.209, -3.15563, 0.0298288, 0, 0, -2.35, -174.805, -250, -0.517148, 30.24, 2.22, 0, 0, 0
31.21, -3.15557, 0.0289351, 0, 0, -2.35, -174.805, -250, -0.517082, 30.2391, 2.22, 0, 0, 0
31.211, -3.15554, 0.0285391, 0, 0, -2.35, -174.805, -250, -0.517053, 30.2387, 2.22, 0, 0, 0
31.212, -3.15552, 0.0283636, 0, 0, -2.35, -174.805, -250, -0.51704, 30.2385, 2.22, 0, 0, 0
31.213, -3.15552, 0.0282858, 0, 0, -2.35, -174.805, -250, -0.517034, 30.2385, 2.22, 0, 0, 0
31.214, -3.15545, 0.0283627, 0, 0, -2.35, -174.805, -250, -0.516968, 30.2385, 2.22, 0, 0, 0
31.215, -3.15542, 0.0283968, 0, 0, -2.35, -174.805, -250, -0.516939, 30.2386, 2.22, 0, 0, 0
31.216, -3.15541, 0.0284119, 0, 0, -2.35, -174.805, -250, -0.516926, 30.2386, 2.22, 0, 0, 0
31.217, -3.1554, 0.0284186, 0, 0, -2.35, -174.805, -250, -0.516921, 30.2386, 2.22, 0, 0, 0
31.218, -3.15534, 0.0269755, 0, 0, -2.35, -174.805, -250, -0.51686, 30.2371, 2.22, 0, 0, 0
31.219, -3.15532, 0.026336, 0, 0, -2.35, -174.805, -250, -0.516833, 30.2365, 2.22, 0, 0, 0
31.22, -3.15531, 0.0260526, 0, 0, -2.35, -174.805, -250, -0.516821, 30.2362, 2.22, 0, 0, 0
31.221, -3.1553, 0.025927, 0, 0, -2.35, -174.805, -250, -0.516816, 30.2361, 2.22, 0, 0, 0
31.222, -3.15526, 0.02524, 0, 0, -2.35, -174.805, -250, -0.516778, 30.2354, 2.22, 0, 0, 0
31.223, -3.15525, 0.0249355, 0, 0, -2.35, -174.805, -250, -0.516761, 30.2351, 2.22, 0, 0, 0
31.224, -3.15524, 0.0248006, 0, 0, -2.35, -174.805, -250, -0.516754, 30.235, 2.22, 0, 0, 0
31.225, -3.15523, 0.0247408, 0, 0, -2.35, -174.805, -250, -0.51675, 30.2349, 2.22, 0, 0, 0
31.226, -3.15518, 0.0246409, 0, 0, -2.35, -174.805, -250, -0.516694, 30.2348, 2.22, 0, 0, 0
31.227, -3.15515, 0.0245967, 0, 0, -2.35, -174.805, -250, -0.516668, 30.2348, 2.22, 0, 0, 0
31.228, -3.15514, 0.0245771, 0, 0, -2.35, -174.805, -250, -0.516657, 30.2347, 2.22, 0, 0, 0
31.229, -3.15514, 0.0245684, 0, 0, -2.35, -174.805, -250, -0.516652, 30.2347, 2.22, 0, 0, 0
31.23, -3.15508, 0.0230804, 0, 0, -2.35, -174.805, -250, -0.516601, 30.2332, 2.22, 0, 0, 0
31.231, -3.15506, 0.022421, 0, 0, -2.35, -174.805, -250, -0.516578, 30.2326, 2.22, 0, 0, 0
31.232, -3.15505, 0.0221288, 0, 0, -2.35, -174.805, -250, -0.516568, 30.2323, 2.22, 0, 0, 0
31.233, -3.15505, 0.0219993, 0, 0, -2.35, -174.805, -250, -0.516563, 30.2322, 2.22, 0, 0, 0
31.234, -3.155, 0.0215333, 0, 0, -2.35, -174.805, -250, -0.516515, 30.2317, 2.22, 0, 0, 0
31.235, -3.15498, 0.0213269, 0, 0, -2.35, -174.805, -250, -0.516493, 30.2315, 2.22, 0, 0, 0
31.236, -3.15497, 0.0212354, 0, 0, -2.35, -174.805, -250, -0.516484, 30.2314, 2.22, 0, 0, 0
31.238, -3.15496, 0.0211948, 0, 0, -2.35, -174.805, -250, -0.51648, 30.2314, 2.22, 0, 0, 0
31.239, -3.15492, 0.020026, 0, 0, -2.35, -174.805, -250, -0.516432, 30.2302, 2.22, 0, 0, 0
31.24, -3.1549, 0.0195081, 0, 0, -2.35, -174.805, -250, -0.516412, 30.2297, 2.22, 0, 0, 0
31.241, -3.15489, 0.0192785, 0, 0, -2.35, -174.805, -250, -0.516402, 30.2294, 2.22, 0, 0, 0
31.242, -3.15484, 0.0201041, 0, 0, -2.35, -174.805, -250, -0.516354, 30.2303, 2.22, 0, 0, 0
31.243, -3.15482, 0.0204699, 0, 0, -2.35, -174.805, -250, -0.516332, 30.2306, 2.22, 0, 0, 0
31.244, -3.15481, 0.020632, 0, 0, -2.35, -174.805, -250, -0.516323, 30.2308, 2.22, 0, 0, 0
31.245, -3.1548, 0.0207039, 0, 0, -2.35, -174.805, -250, -0.516318, 30.2309, 2.22, 0, 0, 0
31.246, -3.15476, 0.0187702, 0, 0, -2.35, -174.805, -250, -0.516278, 30.2289, 2.22, 0, 0, 0
31.247, -3.15474, 0.0179133, 0, 0, -2.35, -174.805, -250, -0.51626, 30.2281, 2.22, 0, 0, 0
31.248, -3.15474, 0.0175335, 0, 0, -2.35, -174.805, -250, -0.516252, 30.2277, 2.22, 0, 0, 0
31.249, -3.15473, 0.0173653, 0, 0, -2.35, -174.805, -250, -0.516248, 30.2275, 2.22, 0, 0, 0
31.25, -3.1547, 0.0165503, 0, 0, -2.35, -174.805, -250, -0.516211, 30.2267, 2.22, 0, 0, 0
31.251, -3.15468, 0.0161891, 0, 0, -2.35, -174.805, -250, -0.516194, 30.2264, 2.22, 0, 0, 0
31.252, -3.15467, 0.0160291, 0, 0, -2.35, -174.805, -250, -0.516187, 30.2262, 2.22, 0, 0, 0
31.253, -3.15467, 0.0159582, 0, 0, -2.35, -174.805, -250, -0.516184, 30.2261, 2.22, 0, 0, 0
31.254, -3.15463, 0.0154036, 0, 0, -2.35, -174.805, -250, -0.516148, 30.2256, 2.22, 0, 0, 0
31.255, -3.15462, 0.0151579, 0, 0, -2.35, -174.805, -250, -0.516132, 30.2253, 2.22, 0, 0, 0
31.256, -3.15461, 0.015049, 0, 0, -2.35, -174.805, -250, -0.516125, 30.2252, 2.22, 0, 0, 0
31.257, -3.15461, 0.0150007, 0, 0, -2.35, -174.805, -250, -0.516122, 30.2252, 2.22, 0, 0, 0
31.258, -3.15457, 0.0145729, 0, 0, -2.35, -174.805, -250, -0.516088, 30.2247, 2.22, 0, 0, 0
31.259, -3.15456, 0.0143833, 0, 0, -2.35, -174.805, -250, -0.516073, 30.2246, 2.22, 0, 0, 0
31.26, -3.15455, 0.0142993, 0, 0, -2.35, -174.805, -250, -0.516067, 30.2245, 2.22, 0, 0, 0
31.261, -3.15455, 0.0142621, 0, 0, -2.35, -174.805, -250, -0.516064, 30.2244, 2.22, 0, 0, 0
31.262, -3.15452, 0.0137131, 0, 0, -2.35, -174.805, -250, -0.516031, 30.2239, 2.22, 0, 0, 0
31.263, -3.1545, 0.0134698, 0, 0, -2.35, -174.805, -250, -0.516017, 30.2236, 2.22, 0, 0, 0
31.264, -3.15449, 0.013362, 0, 0, -2.35, -174.805, -250, -0.51601, 30.2235, 2.22, 0, 0, 0
31.265, -3.15449, 0.0133142, 0, 0, -2.35, -174.805, -250, -0.516008, 30.2235, 2.22, 0, 0, 0
31.266, -3.15446, 0.0120568, 0, 0, -2.35, -174.805, -250, -0.515974, 30.2222, 2.22, 0, 0, 0
